species;year;location_name;longitude;latitude
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;STE;40,178881;45,415457
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;STE;40,178881;45,415457
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;SKU;37,25793;51,76185
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;FCU;3,8291;49,689392
MAIZE;2019;GSA;7,379526;52,315455
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;SMT;38,12227;52,96498
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;SVO;39,321724;51,976443
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;FRN;1,21494;49,416803
MAIZE;2019;GMO;7,931478;52,8488
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;FSJ;-0,388029;46,003105
MAIZE;2019;FML;-0,73222;43,853705
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GSA;7,379526;52,315455
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;FSB;-3,0196;48,5619
MAIZE;2019;GAW;8,243926;51,697083
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2021;GAI;13,022048;48,677164
MAIZE;2021;FFC;-1,158735;46,470051
MAIZE;2021;GAK;10,169017;48,069934
MAIZE;2021;FCN;-0,5367;49,222
MAIZE;2021;POP;17,95754;50,5768
MAIZE;2021;GBE;7,513585;52,443844
MAIZE;2021;GAW;8,210073;51,682343
MAIZE;2021;POP;17,95754;50,5768
MAIZE;2021;GBE;7,513585;52,443844
MAIZE;2021;GAW;8,210073;51,682343
MAIZE;2021;GAK;10,169017;48,069934
MAIZE;2021;FCN;-0,5367;49,222
MAIZE;2021;FDB;0,373176;48,205514
MAIZE;2021;GAN;9,149;49,283
MAIZE;2021;GAJ;11,919031;51,708008
MAIZE;2021;FSE;1,24695;47,71399
MAIZE;2021;GAM;10,587045;48,795912
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;FDB;0,3626;48,277
MAIZE;2017;GAK;10,174226;48,07519
MAIZE;2017;GAW;8,232741;51,682111
MAIZE;2017;FPI;2,198264;50,064606
MAIZE;2017;GAM;10,59493;48,800492
MAIZE;2017;FCN;-0,5711;49,27
MAIZE;2017;GAK;10,174226;48,07519
MAIZE;2017;NAS;6,531311;53,055541
MAIZE;2017;FSB;-3,0435;48,5693
MAIZE;2017;GAF;8,653902;53,746376
MAIZE;2017;NAS;6,531311;53,055541
MAIZE;2017;GAF;8,653902;53,746376
MAIZE;2017;GAK;10,174226;48,07519
MAIZE;2017;FPZ;-4,67134;48,52294
MAIZE;2017;NAS;6,531311;53,055541
MAIZE;2017;GAK;10,174226;48,07519
MAIZE;2017;FPZ;-4,67134;48,52294
MAIZE;2017;GAF;8,653902;53,746376
MAIZE;2017;FFO;-1,071527;48,321366
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;GHE;9,156257;49,248396
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;PPZ;17,65786;52,46884
MAIZE;2019;GHE;9,156257;49,248396
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;FDB;0,304543;48,232137
MAIZE;2019;FSE;1,237307;47,7600955
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FFC;-1,1651889;46,480313
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;FAP;7,534288;48,494408
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;RTE;27,377328;45,894361
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;FOB;7,395596;48,029308
MAIZE;2019;RIA;27,684096;44,666919
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;BPL;25,319718;43,211848
MAIZE;2019;HSD;18,150327;46,433012
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;FLR;0,011767;44,554818
MAIZE;2019;FSY;-0,696166;43,921116
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;FSO;-0,7280833;43,7729833
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;FLR;0,011767;44,554818
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;FSO;-0,7280833;43,7729833
MAIZE;2019;FSY;-0,696166;43,921116
MAIZE;2019;IBS;9,66727777;45,3151528
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;EZA;-0,770238;41,978522
MAIZE;2019;IBR;12,478889;45,639444
MAIZE;2019;ELR;1,020425;41,725904
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KLB;28,010037;50,020645
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;RTE;27,377328;45,894361
MAIZE;2019;FAP;7,52571;48,496139
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;FOB;7,395596;48,029308
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2021;KLB;27,363672;49,73825
MAIZE;2021;FCN;-0,3284;49,2799
MAIZE;2021;GMO;7,929192;52,848009
MAIZE;2021;PGA;16,45979;52,49885
MAIZE;2021;POP;17,94754;50,5768
MAIZE;2021;SKU;37,3438275;51,7950204
MAIZE;2021;FRN;1,178884;49,347304
MAIZE;2021;RIA;27,675093;44,667891
MAIZE;2021;FAN;4,912016;45,268737
MAIZE;2021;FSO;-0,7280833;43,7729833
MAIZE;2021;HSG;20,08764;46,25666
MAIZE;2021;FLI;-0,8583333;44,3355556
MAIZE;2021;FSY;-0,652643;43,937613
MAIZE;2021;ICN;7,640378;44,804514
MAIZE;2021;FML;-0,73222;43,853705
MAIZE;2021;FSJ;-0,386198;46,003311
MAIZE;2021;YNS;19,824329;45,322497
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;RAL;25,220842;43,883311
MAIZE;2021;FLR;0,011767;44,554818
MAIZE;2021;RCR;23,293033;44,03893
MAIZE;2021;FBG;-0,19732;43,694738
MAIZE;2021;RBR;27,799844;45,173513
MAIZE;2021;FLA;-0,613934;44,142757
MAIZE;2021;FST;-0,556362;43,632441
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;FSO;-0,7280833;43,7729833
MAIZE;2021;FLR;0,011767;44,554818
MAIZE;2021;FSY;-0,653603;43,940175
MAIZE;2021;FSO;-0,7280833;43,7729833
MAIZE;2021;FLA;-0,613934;44,142757
MAIZE;2021;FSY;-0,652643;43,937613
MAIZE;2021;FST;-0,556362;43,632441
MAIZE;2021;FSO;-0,7280833;43,7729833
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;ECO;-5,00980739;37,81015
MAIZE;2021;RIA;27,675093;44,667891
MAIZE;2021;IRO;12,08882461;45,09706729
MAIZE;2017;GAW;8,232741;51,682111
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;PPZ;17,48472;52,52117
MAIZE;2017;GAJ;11,924427;51,708983
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;PPZ;17,48472;52,52117
MAIZE;2017;GAW;8,232741;51,682111
MAIZE;2017;FFO;-1,071527;48,321366
MAIZE;2017;GWB;12,639791;53,301572
MAIZE;2017;FDB;0,3626;48,277
MAIZE;2017;FCN;-0,5711;49,27
MAIZE;2017;GAN;9,148973;49,281739
MAIZE;2017;GAJ;11,924427;51,708983
MAIZE;2017;GAM;10,586925;48,804239
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;FVD;5,6766;49,0963
MAIZE;2017;GAM;10,59493;48,800492
MAIZE;2018;FSO;-0,7280833;43,7729833
MAIZE;2018;EBA;-6,177914;38,919634
MAIZE;2018;EZA;-0,770238;41,978522
MAIZE;2018;RCR;23,21533;44,028486
MAIZE;2018;FSY;-0,696166;43,921116
MAIZE;2018;IBG;9,733333;45,567778
MAIZE;2018;IBR;12,478889;45,639444
MAIZE;2018;FLR;0,011767;44,554818
MAIZE;2018;IAL;8,4875;45,157778
MAIZE;2018;YNS;19,845512;45,327012
MAIZE;2018;FST;-0,556362;43,632441
MAIZE;2018;FDM;4,907131;44,757594
MAIZE;2018;ICN;7,641118;44,80291
MAIZE;2018;ECO;-4,918751;37,840005
MAIZE;2018;IRO;11,815;45,095
MAIZE;2018;FMC;1,230154;43,81081
MAIZE;2018;IBS;9,667222;45,315
MAIZE;2019;IBR;12,478889;45,639444
MAIZE;2019;EBA;-6,23485833;38,8593
MAIZE;2019;EZA;-0,762749;41,973896
MAIZE;2019;IBG;9,734313888;45,5953222
MAIZE;2019;IBS;9,66727777;45,3151528
MAIZE;2019;ICN;7,63362777;44,8177833
MAIZE;2019;IBG;9,734313888;45,5953222
MAIZE;2019;EBA;-6,23485833;38,8593
MAIZE;2019;IBS;9,66727777;45,3151528
MAIZE;2019;EZA;-0,762749;41,973896
MAIZE;2019;IBO;10,9967555;45,1141528
MAIZE;2019;IRO;11,81523611;45,0952556
MAIZE;2019;IBR;12,478889;45,639444
MAIZE;2019;IAL;8,452061111;45,1549222
MAIZE;2019;ECO;-4,918751;37,840005
MAIZE;2019;FLB;1,855792;48,461846
MAIZE;2019;FBE;3,264884;48,544668
MAIZE;2019;PWR;17,553961;51,104287
MAIZE;2019;GSA;7,379526;52,315455
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GRE;12,313008;48,978942
MAIZE;2019;KSU;34,130783;50,807447
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;FFC;-1,1651889;46,480313
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;BPL;25,319718;43,211848
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;RBL;26,4149724;44,4653209
MAIZE;2019;RIA;27,684096;44,666919
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;KBP;30,894478;50,402264
MAIZE;2019;FSB;-3,0196;48,5619
MAIZE;2019;FSB;-3,0196;48,5619
MAIZE;2019;EZA;-0,770238;41,978522
MAIZE;2019;FOH;-1,141583;43,544605
MAIZE;2018;RIA;27,680715;44,69957
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;FSJ;-0,388029;46,003105
MAIZE;2018;FML;-0,73222;43,853705
MAIZE;2018;IBR;12,478889;45,639444
MAIZE;2018;EZA;-0,762749;41,973896
MAIZE;2018;EBA;-6,177914;38,919634
MAIZE;2018;FDM;4,907131;44,757594
MAIZE;2018;FMC;1,230154;43,81081
MAIZE;2018;FLR;0,011767;44,554818
MAIZE;2018;FSO;-0,7280833;43,7729833
MAIZE;2018;IAL;8,4875;45,157778
MAIZE;2018;IBS;9,667222;45,315
MAIZE;2018;IBG;9,733333;45,567778
MAIZE;2018;GAJ;11,907046;51,716555
MAIZE;2018;FBE;3,369092;48,549543
MAIZE;2018;GRE;12,312897;48,981457
MAIZE;2018;FCN;-0,578573;49,265543
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;FCN;-0,578573;49,265543
MAIZE;2018;GAJ;11,907046;51,716555
MAIZE;2018;FBE;3,369092;48,549543
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;GRE;12,312897;48,981457
MAIZE;2018;GRE;12,312897;48,981457
MAIZE;2019;FLA;-0,6358073;44,1336306
MAIZE;2019;FBG;-0,192058;43,695519
MAIZE;2019;FLA;-0,6358073;44,1336306
MAIZE;2019;FLR;0,011767;44,554818
MAIZE;2019;FSY;-0,696166;43,921116
MAIZE;2019;FSO;-0,7280833;43,7729833
MAIZE;2019;FML;-0,73222;43,853705
MAIZE;2019;FTR;-2,883995;48,548432
MAIZE;2019;FNE;1,720313;50,421613
MAIZE;2019;FSB;-3,0435;48,5693
MAIZE;2019;GAF;8,657018;53,739827
MAIZE;2019;FFP;3,327119;50,063967
MAIZE;2019;NAS;6,528629;53,057294
MAIZE;2019;GAU;8,276437;52,805198
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAK;10,174259;48,075189
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;PPZ;17,671666;52,430698
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAM;10,594903;48,800515
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;FFO;-1,074318;48,321596
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;FNE;1,720313;50,421613
MAIZE;2019;GAK;10,174259;48,075189
MAIZE;2019;GAM;10,594903;48,800515
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAN;9,146528;49,282409
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAF;8,657018;53,739827
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;GAK;10,172316;48,066434
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;GAF;8,657018;53,739827
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;FOB;7,395596;48,029308
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;FAP;7,534288;48,494408
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;RAL;25,207679;43,897142
MAIZE;2019;KOL;32,964725;48,642524
MAIZE;2019;RTE;27,377328;45,894361
MAIZE;2019;KJA;29,805052;49,343563
MAIZE;2019;KPO;34,8311625;49,5948093
MAIZE;2019;FFC;-1,1651889;46,480313
MAIZE;2019;GHE;9,156257;49,248396
MAIZE;2019;RRS;26,889387;45,256741
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;FSO;-0,7280833;43,7729833
MAIZE;2019;FSY;-0,696166;43,921116
MAIZE;2019;FLR;0,011767;44,554818
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;EZA;-0,770238;41,978522
MAIZE;2019;ELR;1,020425;41,725904
MAIZE;2019;IBS;9,66727777;45,3151528
MAIZE;2019;IBR;12,478889;45,639444
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;IBS;9,66727777;45,3151528
MAIZE;2019;ELR;1,020425;41,725904
MAIZE;2019;EZA;-0,770238;41,978522
MAIZE;2019;IBR;12,478889;45,639444
MAIZE;2019;FLR;0,011767;44,554818
MAIZE;2019;FMC;1,23015;43,810848
MAIZE;2019;FSO;-0,7280833;43,7729833
MAIZE;2019;FSJ;-0,388029;46,003105
MAIZE;2019;RIA;27,681371;44,693489
MAIZE;2019;RCR;23,215164;44,028088
MAIZE;2019;FST;-0,556362;43,632441
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;KSU;34,130783;50,807447
MAIZE;2019;KBO;32,299664;51,283303
MAIZE;2019;GSA;7,379526;52,315455
MAIZE;2018;GAJ;11,907046;51,716555
MAIZE;2018;FBE;3,369092;48,549543
MAIZE;2018;FCN;-0,578573;49,265543
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;FLT;1,657176;47,7813
MAIZE;2018;FSE;1,225011;47,75869
MAIZE;2018;GAN;9,142603;49,280724
MAIZE;2018;FDB;0,365171;48,270907
MAIZE;2018;FAP;7,521127;48,493602
MAIZE;2018;FCN;-0,578573;49,265543
MAIZE;2018;PPZ;17,917643;52,579953
MAIZE;2018;GAX;7,51234;52,445278
MAIZE;2018;FSB;-3,031767;48,569806
MAIZE;2018;KBO;32,337216;51,275016
MAIZE;2018;FBO;2,474117;49,642617
MAIZE;2018;KSU;34,396288;50,84079
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;GRE;12,312897;48,981457
MAIZE;2018;FBE;3,369092;48,549543
MAIZE;2018;GAJ;11,907046;51,716555
MAIZE;2018;KBO;32,337216;51,275016
MAIZE;2018;PWR;16,879661;51,200006
MAIZE;2018;KPO;34,859305;49,598995
MAIZE;2018;KPO;34,859305;49,598995
MAIZE;2018;KSU;34,396288;50,84079
MAIZE;2018;KBO;32,337216;51,275016
MAIZE;2018;KJA;30,244624;49,116933
MAIZE;2018;KOL;32,95283;48,62791
MAIZE;2018;KJA;30,244624;49,116933
MAIZE;2018;KBO;32,337216;51,275016
MAIZE;2018;KPO;34,859305;49,598995
MAIZE;2018;KSU;34,396288;50,84079
MAIZE;2018;KOL;32,95283;48,62791
MAIZE;2018;FLT;1,657176;47,7813
MAIZE;2018;FOB;7,395596;48,029308
MAIZE;2018;FFC;-1,1651889;46,480313
MAIZE;2018;RAL;25,19879;43,912301
MAIZE;2018;FAP;7,521127;48,493602
MAIZE;2019;GAK;10,172316;48,066434
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;PPZ;17,671666;52,430698
MAIZE;2019;GAK;10,172316;48,066434
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;PWR;17,627705;51,164045
MAIZE;2019;FSE;1,245149;47,715646
MAIZE;2019;GAM;10,586912;48,804217
MAIZE;2019;GAJ;11,918234;51,710607
MAIZE;2019;GAN;9,146528;49,282409
MAIZE;2019;FDB;0,30493;48,231875
MAIZE;2019;GAK;10,172316;48,066434
MAIZE;2019;GAF;8,657018;53,739827
MAIZE;2019;FSB;-3,0435;48,5693
MAIZE;2019;NAS;6,528629;53,057294
MAIZE;2019;DRG;8,399226;56,091668
MAIZE;2019;POP;17,846166;50,712262
MAIZE;2019;FNE;1,720313;50,421613
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;GAF;8,657018;53,739827
MAIZE;2019;NAS;6,528629;53,057294
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;FSB;-3,0435;48,5693
MAIZE;2019;GAM;10,586912;48,804217
MAIZE;2019;GAK;10,174259;48,075189
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;FVD;5,708666;49,092495
MAIZE;2019;PPZ;17,671666;52,430698
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;PWR;17,627705;51,164045
MAIZE;2019;FFO;-1,074318;48,321596
MAIZE;2019;FFO;-1,074318;48,321596
MAIZE;2019;GAW;8,215127;51,679012
MAIZE;2019;GHH;9,361303;52,379697
MAIZE;2019;GWB;12,610803;53,300854
MAIZE;2019;GAM;10,586912;48,804217
MAIZE;2019;FCN;-0,571609;49,261649
MAIZE;2019;GAK;10,174259;48,075189
MAIZE;2021;IBS;9,685912969;45,28549252
MAIZE;2021;IAL;8,45086959;45,15526615
MAIZE;2021;EBA;-6,168328;38,923717
MAIZE;2021;RCR;23,293033;44,03893
MAIZE;2021;IBG;9,725530316;45,58598616
MAIZE;2021;FLR;0,011767;44,554818
MAIZE;2021;FSB;-3,0196;48,5619
MAIZE;2021;FSE;1,2392;47,7602
MAIZE;2021;GAX;7,379727;52,314903
MAIZE;2021;FSB;-3,031287;48,5705
MAIZE;2021;PGA;16,45979;52,49885
MAIZE;2021;GAW;8,253833;51,683114
MAIZE;2021;FCN;-0,3284;49,2799
MAIZE;2021;FDB;0,378046;48,206417
MAIZE;2021;GAJ;11,919031;51,708008
MAIZE;2021;FSE;1,2392;47,7602
MAIZE;2021;FLB;1,87633;48,45566
MAIZE;2021;FAP;7,568634;48,63051
MAIZE;2021;GAJ;11,919031;51,708008
MAIZE;2021;FSE;1,2392;47,7602
MAIZE;2021;FDB;0,378046;48,206417
MAIZE;2021;FLB;1,87633;48,45566
MAIZE;2021;FAP;7,568634;48,63051
MAIZE;2021;FAP;7,568634;48,63051
MAIZE;2021;FDB;0,378046;48,206417
MAIZE;2021;FSE;1,2392;47,7602
MAIZE;2021;GAJ;11,919031;51,708008
MAIZE;2021;FLB;1,87633;48,45566
MAIZE;2021;GAJ;11,919031;51,708008
MAIZE;2021;FDB;0,378046;48,206417
MAIZE;2021;FAP;7,568634;48,63051
MAIZE;2021;AWE;16,045;46,948
MAIZE;2021;FLB;1,87633;48,45566
MAIZE;2021;PWR;17,564247;51,101481
MAIZE;2021;GHE;9,156257;49,248396
MAIZE;2021;FSE;1,2392;47,7602
MAIZE;2021;POP;17,94754;50,5768
MAIZE;2021;PWR;17,564247;51,101481
MAIZE;2018;RIA;27,674868;44,676019
MAIZE;2018;FLT;1,657176;47,7813
MAIZE;2018;FAP;7,521127;48,493602
MAIZE;2018;RAL;25,19879;43,912301
MAIZE;2018;FOB;7,395596;48,029308
MAIZE;2018;FFC;-1,1651889;46,480313
MAIZE;2018;RIA;27,674868;44,676019
MAIZE;2018;FST;-0,556362;43,632441
MAIZE;2018;RAL;25,19879;43,912301
MAIZE;2018;FFC;-1,1651889;46,480313
MAIZE;2018;RIA;27,674868;44,676019
MAIZE;2018;FOB;7,395596;48,029308
MAIZE;2018;FSJ;-0,388029;46,003105
MAIZE;2018;FFC;-1,1651889;46,480313
MAIZE;2018;FOB;7,395596;48,029308
MAIZE;2018;RAL;25,19879;43,912301
MAIZE;2018;BPL;25,33071;43,221702
MAIZE;2018;FST;-0,556362;43,632441
MAIZE;2018;RIA;27,674868;44,676019
MAIZE;2018;FMC;1,230154;43,81081
MAIZE;2018;EZA;-0,770238;41,978522
MAIZE;2018;IBS;9,667222;45,315
MAIZE;2018;FLR;0,011767;44,554818
MAIZE;2018;IBR;12,478889;45,639444
MAIZE;2018;IBR;12,478889;45,639444
MAIZE;2018;EZA;-0,770238;41,978522
MAIZE;2018;IBS;9,667222;45,315
MAIZE;2018;FLR;0,011767;44,554818
MAIZE;2018;FMC;1,230154;43,81081
MAIZE;2018;KPO;34,859305;49,598995
MAIZE;2018;KBO;32,337216;51,275016
MAIZE;2018;PWR;16,879661;51,200006
MAIZE;2018;FBT;-1,66944;48,18944
MAIZE;2018;GRE;12,312897;48,981457
MAIZE;2018;FLB;1,853793;48,464893
MAIZE;2018;GAJ;11,907046;51,716555
MAIZE;2018;FCN;-0,578573;49,265543
MAIZE;2018;PPZ;17,917643;52,579953
MAIZE;2021;KBP;31,051971;50,25335
MAIZE;2021;KPO;34,81828205;49,59443202
MAIZE;2021;KBO;32,247055;51,47714
MAIZE;2021;KLB;27,363672;49,73825
MAIZE;2021;KSU;33,568996;50,966106
MAIZE;2021;SVO;39,3223925;51,9767591
MAIZE;2021;RIA;27,675093;44,667891
MAIZE;2021;FOB;7,491539;47,919191
MAIZE;2021;RBR;27,799844;45,173513
MAIZE;2021;RAL;25,220842;43,883311
MAIZE;2021;HSD;18,154964;46,420679
MAIZE;2021;FST;-0,556362;43,632441
MAIZE;2021;RGR;26,082881;44,079365
MAIZE;2021;IBG;9,725530316;45,58598616
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;EZA;-0,632553;42,025948
MAIZE;2021;IRO;12,08882461;45,09706729
MAIZE;2021;IBG;9,725530316;45,58598616
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;IRO;12,08882461;45,09706729
MAIZE;2021;EZA;-0,632553;42,025948
MAIZE;2021;IBG;9,725530316;45,58598616
MAIZE;2021;FMC;1,243307;43,800003
MAIZE;2021;EBA;-6,168328;38,923717
MAIZE;2021;IBS;9,685912969;45,28549252
MAIZE;2021;KBO;32,247055;51,47714
MAIZE;2021;FCN;-0,3284;49,2799
MAIZE;2021;PGA;16,45979;52,49885
